symbol,time,open,high,low,close,tick_volume,spread,real_volume
EURUSD,2023.05.05 12:00:00,1.10277,1.10313,1.10215,1.10267,2437,2,0
EURUSD,2023.05.05 13:00:00,1.10267,1.10304,1.10208,1.10244,2170,4,0
EURUSD,2023.05.05 14:00:00,1.10244,1.10252,1.10079,1.10089,2380,2,0
EURUSD,2023.05.05 15:00:00,1.10087,1.10179,1.09662,1.09753,8032,0,0
EURUSD,2023.05.05 16:00:00,1.09755,1.09957,1.09755,1.09907,6778,0,0
EURUSD,2023.05.05 17:00:00,1.09907,1.10072,1.09848,1.10064,4785,3,0
EURUSD,2023.05.05 18:00:00,1.10064,1.10263,1.10044,1.10240,3640,2,0
EURUSD,2023.05.05 19:00:00,1.10241,1.10359,1.10206,1.10316,2374,4,0
EURUSD,2023.05.05 20:00:00,1.10316,1.10340,1.10092,1.10111,2106,3,0
EURUSD,2023.05.05 21:00:00,1.10111,1.10263,1.10101,1.10258,1759,5,0
EURUSD,2023.05.05 22:00:00,1.10258,1.10258,1.10161,1.10176,1825,6,0
EURUSD,2023.05.05 23:00:00,1.10177,1.10193,1.10161,1.10178,1146,5,0
EURUSD,2023.05.08 00:00:00,1.10224,1.10227,1.10160,1.10205,321,32,0
EURUSD,2023.05.08 01:00:00,1.10207,1.10224,1.10138,1.10156,690,4,0
EURUSD,2023.05.08 02:00:00,1.10156,1.10211,1.10137,1.10176,714,8,0
EURUSD,2023.05.08 03:00:00,1.10176,1.10247,1.10161,1.10236,1474,5,0
EURUSD,2023.05.08 04:00:00,1.10236,1.10315,1.10180,1.10306,1443,3,0
EURUSD,2023.05.08 05:00:00,1.10306,1.10366,1.10275,1.10314,1234,4,0
EURUSD,2023.05.08 06:00:00,1.10314,1.10394,1.10308,1.10385,773,7,0
EURUSD,2023.05.08 07:00:00,1.10384,1.10437,1.10380,1.10430,836,3,0
EURUSD,2023.05.08 08:00:00,1.10430,1.10439,1.10361,1.10384,1163,5,0
EURUSD,2023.05.08 09:00:00,1.10383,1.10500,1.10369,1.10477,1652,0,0
EURUSD,2023.05.08 10:00:00,1.10477,1.10495,1.10379,1.10488,2739,1,0
EURUSD,2023.05.08 11:00:00,1.10488,1.10530,1.10353,1.10355,2964,1,0
EURUSD,2023.05.08 12:00:00,1.10355,1.10385,1.10223,1.10354,2489,1,0
EURUSD,2023.05.08 13:00:00,1.10354,1.10496,1.10349,1.10474,1838,2,0
EURUSD,2023.05.08 14:00:00,1.10474,1.10508,1.10295,1.10344,2371,3,0
EURUSD,2023.05.08 15:00:00,1.10344,1.10405,1.10313,1.10364,2458,1,0
EURUSD,2023.05.08 16:00:00,1.10364,1.10437,1.10329,1.10429,3094,0,0
EURUSD,2023.05.08 17:00:00,1.10429,1.10436,1.10126,1.10152,3857,2,0
EURUSD,2023.05.08 18:00:00,1.10152,1.10228,1.10110,1.10191,2235,6,0
EURUSD,2023.05.08 19:00:00,1.10191,1.10285,1.10183,1.10267,1456,5,0
EURUSD,2023.05.08 20:00:00,1.10270,1.10286,1.10128,1.10149,1165,4,0
EURUSD,2023.05.08 21:00:00,1.10149,1.10150,1.10045,1.10051,1932,5,0
EURUSD,2023.05.08 22:00:00,1.10051,1.10072,1.09995,1.10011,1340,5,0
EURUSD,2023.05.08 23:00:00,1.10011,1.10040,1.09996,1.10006,779,6,0
EURUSD,2023.05.09 00:00:00,1.10006,1.10047,1.09987,1.10035,688,19,0
EURUSD,2023.05.09 01:00:00,1.10038,1.10038,1.10005,1.10007,523,8,0
EURUSD,2023.05.09 02:00:00,1.10007,1.10018,1.09948,1.09960,501,8,0
EURUSD,2023.05.09 03:00:00,1.09959,1.09969,1.09846,1.09894,2217,6,0
EURUSD,2023.05.09 04:00:00,1.09894,1.09943,1.09865,1.09870,1181,6,0
EURUSD,2023.05.09 05:00:00,1.09870,1.09921,1.09843,1.09899,1155,7,0
EURUSD,2023.05.09 06:00:00,1.09899,1.09934,1.09875,1.09932,1002,5,0
EURUSD,2023.05.09 07:00:00,1.09934,1.09946,1.09879,1.09883,830,4,0
EURUSD,2023.05.09 08:00:00,1.09883,1.09938,1.09841,1.09938,1132,4,0
EURUSD,2023.05.09 09:00:00,1.09938,1.10001,1.09867,1.09935,2571,1,0
EURUSD,2023.05.09 10:00:00,1.09935,1.09997,1.09721,1.09775,4167,0,0
EURUSD,2023.05.09 11:00:00,1.09775,1.09856,1.09735,1.09781,3239,2,0
EURUSD,2023.05.09 12:00:00,1.09781,1.09838,1.09772,1.09835,2310,4,0
EURUSD,2023.05.09 13:00:00,1.09834,1.09836,1.09769,1.09792,1792,0,0
EURUSD,2023.05.09 14:00:00,1.09792,1.09821,1.09586,1.09630,2510,2,0
EURUSD,2023.05.09 15:00:00,1.09630,1.09665,1.09493,1.09494,3131,3,0
EURUSD,2023.05.09 16:00:00,1.09494,1.09629,1.09406,1.09613,4107,3,0
EURUSD,2023.05.09 17:00:00,1.09613,1.09639,1.09527,1.09553,3606,4,0
EURUSD,2023.05.09 18:00:00,1.09554,1.09597,1.09504,1.09522,2545,5,0
EURUSD,2023.05.09 19:00:00,1.09521,1.09602,1.09486,1.09547,1887,5,0
EURUSD,2023.05.09 20:00:00,1.09547,1.09640,1.09538,1.09631,1758,0,0
EURUSD,2023.05.09 21:00:00,1.09632,1.09719,1.09608,1.09659,1582,6,0
EURUSD,2023.05.09 22:00:00,1.09659,1.09692,1.09610,1.09622,1201,6,0
EURUSD,2023.05.09 23:00:00,1.09622,1.09634,1.09588,1.09593,797,7,0
EURUSD,2023.05.10 00:00:00,1.09593,1.09631,1.09441,1.09498,1372,0,0
EURUSD,2023.05.10 01:00:00,1.09506,1.09665,1.09506,1.09644,1254,8,0
EURUSD,2023.05.10 02:00:00,1.09644,1.09682,1.09634,1.09641,532,7,0
EURUSD,2023.05.10 03:00:00,1.09641,1.09714,1.09639,1.09686,1145,3,0
EURUSD,2023.05.10 04:00:00,1.09687,1.09736,1.09678,1.09707,1356,6,0
EURUSD,2023.05.10 05:00:00,1.09707,1.09743,1.09697,1.09739,865,6,0
EURUSD,2023.05.10 06:00:00,1.09739,1.09768,1.09721,1.09756,691,6,0
EURUSD,2023.05.10 07:00:00,1.09756,1.09767,1.09713,1.09714,818,6,0
EURUSD,2023.05.10 08:00:00,1.09715,1.09719,1.09617,1.09660,1223,2,0
EURUSD,2023.05.10 09:00:00,1.09661,1.09746,1.09637,1.09689,2335,4,0
EURUSD,2023.05.10 10:00:00,1.09689,1.09820,1.09623,1.09642,3446,2,0
EURUSD,2023.05.10 11:00:00,1.09639,1.09642,1.09497,1.09514,3530,5,0
EURUSD,2023.05.10 12:00:00,1.09514,1.09586,1.09473,1.09561,1970,6,0
EURUSD,2023.05.10 13:00:00,1.09561,1.09600,1.09508,1.09542,2393,2,0
EURUSD,2023.05.10 14:00:00,1.09541,1.09544,1.09453,1.09485,2445,4,0
EURUSD,2023.05.10 15:00:00,1.09484,1.10053,1.09409,1.10003,7657,0,0
EURUSD,2023.05.10 16:00:00,1.10003,1.10057,1.09717,1.09852,6671,0,0
EURUSD,2023.05.10 17:00:00,1.09852,1.10063,1.09636,1.09717,6782,0,0
EURUSD,2023.05.10 18:00:00,1.09717,1.09793,1.09647,1.09648,3267,0,0
EURUSD,2023.05.10 19:00:00,1.09648,1.09748,1.09645,1.09699,2089,4,0
EURUSD,2023.05.10 20:00:00,1.09699,1.09721,1.09610,1.09669,2164,6,0
EURUSD,2023.05.10 21:00:00,1.09669,1.09820,1.09669,1.09762,1755,2,0
EURUSD,2023.05.10 22:00:00,1.09762,1.09842,1.09754,1.09818,1293,6,0
EURUSD,2023.05.10 23:00:00,1.09819,1.09839,1.09781,1.09781,718,5,0
EURUSD,2023.05.11 00:00:00,1.09777,1.09816,1.09766,1.09812,428,25,0
EURUSD,2023.05.11 01:00:00,1.09821,1.09857,1.09816,1.09856,367,7,0
EURUSD,2023.05.11 02:00:00,1.09856,1.09866,1.09816,1.09822,420,7,0
EURUSD,2023.05.11 03:00:00,1.09820,1.09924,1.09818,1.09922,1234,5,0
EURUSD,2023.05.11 04:00:00,1.09922,1.09975,1.09836,1.09841,1572,3,0
EURUSD,2023.05.11 05:00:00,1.09841,1.09845,1.09746,1.09801,1398,5,0
EURUSD,2023.05.11 06:00:00,1.09800,1.09812,1.09730,1.09739,887,4,0
EURUSD,2023.05.11 07:00:00,1.09739,1.09756,1.09690,1.09747,708,6,0
EURUSD,2023.05.11 08:00:00,1.09747,1.09817,1.09738,1.09777,1004,6,0
EURUSD,2023.05.11 09:00:00,1.09779,1.09785,1.09286,1.09299,3368,0,0
EURUSD,2023.05.11 10:00:00,1.09299,1.09381,1.09235,1.09295,5024,2,0
EURUSD,2023.05.11 11:00:00,1.09295,1.09360,1.09177,1.09277,4534,3,0
EURUSD,2023.05.11 12:00:00,1.09278,1.09339,1.09232,1.09272,2222,4,0
EURUSD,2023.05.11 13:00:00,1.09272,1.09304,1.09173,1.09221,2633,0,0
EURUSD,2023.05.11 14:00:00,1.09220,1.09378,1.09207,1.09309,4502,3,0
EURUSD,2023.05.11 15:00:00,1.09309,1.09475,1.09253,1.09322,6829,0,0
EURUSD,2023.05.11 16:00:00,1.09322,1.09326,1.09006,1.09010,6615,1,0
EURUSD,2023.05.11 17:00:00,1.09010,1.09206,1.08996,1.09169,5098,3,0
EURUSD,2023.05.11 18:00:00,1.09169,1.09195,1.09089,1.09149,3339,3,0
EURUSD,2023.05.11 19:00:00,1.09149,1.09284,1.09149,1.09247,2144,4,0
EURUSD,2023.05.11 20:00:00,1.09247,1.09252,1.09102,1.09122,1400,5,0
EURUSD,2023.05.11 21:00:00,1.09122,1.09182,1.09113,1.09180,1379,7,0
EURUSD,2023.05.11 22:00:00,1.09180,1.09210,1.09157,1.09165,894,8,0
EURUSD,2023.05.11 23:00:00,1.09165,1.09171,1.09139,1.09139,507,9,0
EURUSD,2023.05.12 00:00:00,1.09145,1.09179,1.09139,1.09152,384,18,0
EURUSD,2023.05.12 01:00:00,1.09152,1.09180,1.09139,1.09158,500,10,0
EURUSD,2023.05.12 02:00:00,1.09158,1.09169,1.09109,1.09118,442,7,0
EURUSD,2023.05.12 03:00:00,1.09120,1.09209,1.09117,1.09209,929,7,0
EURUSD,2023.05.12 04:00:00,1.09209,1.09236,1.09165,1.09236,1306,6,0
EURUSD,2023.05.12 05:00:00,1.09236,1.09248,1.09172,1.09180,1173,5,0
EURUSD,2023.05.12 06:00:00,1.09180,1.09219,1.09145,1.09217,868,6,0
EURUSD,2023.05.12 07:00:00,1.09217,1.09263,1.09212,1.09256,869,7,0
EURUSD,2023.05.12 08:00:00,1.09255,1.09300,1.09213,1.09236,1233,6,0
EURUSD,2023.05.12 09:00:00,1.09234,1.09338,1.09191,1.09284,2819,6,0
EURUSD,2023.05.12 10:00:00,1.09284,1.09349,1.09056,1.09071,3889,0,0
EURUSD,2023.05.12 11:00:00,1.09070,1.09136,1.09040,1.09129,2612,4,0
EURUSD,2023.05.12 12:00:00,1.09130,1.09167,1.08984,1.09103,2355,0,0
EURUSD,2023.05.12 13:00:00,1.09103,1.09143,1.09046,1.09048,1605,2,0
EURUSD,2023.05.12 14:00:00,1.09047,1.09051,1.08885,1.08913,2182,1,0
EURUSD,2023.05.12 15:00:00,1.08914,1.08946,1.08807,1.08864,2853,3,0
EURUSD,2023.05.12 16:00:00,1.08864,1.08938,1.08787,1.08888,3539,4,0
EURUSD,2023.05.12 17:00:00,1.08865,1.08968,1.08610,1.08618,6188,2,0
EURUSD,2023.05.12 18:00:00,1.08618,1.08643,1.08537,1.08550,2873,3,0
EURUSD,2023.05.12 19:00:00,1.08550,1.08565,1.08480,1.08512,1664,2,0
EURUSD,2023.05.12 20:00:00,1.08512,1.08562,1.08498,1.08540,1426,6,0
EURUSD,2023.05.12 21:00:00,1.08540,1.08540,1.08483,1.08525,1245,7,0
EURUSD,2023.05.12 22:00:00,1.08525,1.08544,1.08501,1.08512,1116,6,0
EURUSD,2023.05.12 23:00:00,1.08514,1.08516,1.08473,1.08493,601,5,0
EURUSD,2023.05.15 00:00:00,1.08584,1.08605,1.08500,1.08527,239,6,0
EURUSD,2023.05.15 01:00:00,1.08529,1.08529,1.08418,1.08494,1174,0,0
EURUSD,2023.05.15 02:00:00,1.08494,1.08527,1.08472,1.08522,760,6,0
EURUSD,2023.05.15 03:00:00,1.08522,1.08551,1.08475,1.08524,1746,4,0
EURUSD,2023.05.15 04:00:00,1.08526,1.08638,1.08518,1.08624,1679,3,0
EURUSD,2023.05.15 05:00:00,1.08624,1.08625,1.08547,1.08549,1191,6,0
EURUSD,2023.05.15 06:00:00,1.08549,1.08616,1.08544,1.08594,794,6,0
EURUSD,2023.05.15 07:00:00,1.08594,1.08629,1.08567,1.08625,701,6,0
EURUSD,2023.05.15 08:00:00,1.08625,1.08685,1.08612,1.08669,1270,6,0
EURUSD,2023.05.15 09:00:00,1.08669,1.08714,1.08595,1.08692,2152,4,0
EURUSD,2023.05.15 10:00:00,1.08692,1.08765,1.08640,1.08733,2489,4,0
EURUSD,2023.05.15 11:00:00,1.08733,1.08795,1.08654,1.08678,2205,4,0
EURUSD,2023.05.15 12:00:00,1.08678,1.08691,1.08549,1.08683,2151,2,0
EURUSD,2023.05.15 13:00:00,1.08684,1.08786,1.08660,1.08774,1762,5,0
EURUSD,2023.05.15 14:00:00,1.08774,1.08800,1.08728,1.08770,2045,0,0
EURUSD,2023.05.15 15:00:00,1.08771,1.08902,1.08731,1.08784,3679,1,0
EURUSD,2023.05.15 16:00:00,1.08784,1.08813,1.08720,1.08789,3230,3,0
EURUSD,2023.05.15 17:00:00,1.08789,1.08809,1.08641,1.08642,3606,4,0
EURUSD,2023.05.15 18:00:00,1.08643,1.08748,1.08635,1.08727,2091,5,0
EURUSD,2023.05.15 19:00:00,1.08727,1.08783,1.08671,1.08783,1397,1,0
EURUSD,2023.05.15 20:00:00,1.08783,1.08784,1.08741,1.08757,1164,5,0
EURUSD,2023.05.15 21:00:00,1.08757,1.08776,1.08731,1.08736,838,6,0
EURUSD,2023.05.15 22:00:00,1.08736,1.08765,1.08731,1.08744,813,8,0
EURUSD,2023.05.15 23:00:00,1.08744,1.08757,1.08722,1.08728,656,4,0
EURUSD,2023.05.16 00:00:00,1.08728,1.08747,1.08718,1.08737,195,14,0
EURUSD,2023.05.16 01:00:00,1.08743,1.08766,1.08740,1.08755,369,9,0
EURUSD,2023.05.16 02:00:00,1.08755,1.08755,1.08727,1.08730,443,9,0
EURUSD,2023.05.16 03:00:00,1.08730,1.08815,1.08730,1.08812,1260,6,0
EURUSD,2023.05.16 04:00:00,1.08812,1.08812,1.08745,1.08768,1465,8,0
EURUSD,2023.05.16 05:00:00,1.08768,1.08830,1.08676,1.08829,1543,6,0
EURUSD,2023.05.16 06:00:00,1.08829,1.08839,1.08792,1.08819,709,3,0
EURUSD,2023.05.16 07:00:00,1.08819,1.08829,1.08794,1.08823,551,7,0
EURUSD,2023.05.16 08:00:00,1.08823,1.08824,1.08695,1.08706,1327,6,0
EURUSD,2023.05.16 09:00:00,1.08707,1.08764,1.08624,1.08757,2589,3,0
EURUSD,2023.05.16 10:00:00,1.08757,1.08939,1.08713,1.08878,3560,3,0
EURUSD,2023.05.16 11:00:00,1.08878,1.08973,1.08871,1.08905,2611,3,0
EURUSD,2023.05.16 12:00:00,1.08905,1.09040,1.08885,1.08931,2761,3,0
EURUSD,2023.05.16 13:00:00,1.08931,1.08964,1.08895,1.08945,1870,3,0
EURUSD,2023.05.16 14:00:00,1.08945,1.08967,1.08846,1.08863,2019,6,0
EURUSD,2023.05.16 15:00:00,1.08863,1.08889,1.08674,1.08811,4792,3,0
EURUSD,2023.05.16 16:00:00,1.08810,1.08886,1.08730,1.08745,5069,3,0
EURUSD,2023.05.16 17:00:00,1.08745,1.08755,1.08591,1.08661,4929,4,0
EURUSD,2023.05.16 18:00:00,1.08658,1.08675,1.08543,1.08642,3424,3,0
EURUSD,2023.05.16 19:00:00,1.08641,1.08714,1.08632,1.08662,2417,6,0
EURUSD,2023.05.16 20:00:00,1.08665,1.08705,1.08609,1.08664,1370,4,0
EURUSD,2023.05.16 21:00:00,1.08665,1.08697,1.08638,1.08671,1152,7,0
EURUSD,2023.05.16 22:00:00,1.08671,1.08692,1.08576,1.08623,1164,4,0
EURUSD,2023.05.16 23:00:00,1.08622,1.08640,1.08593,1.08593,923,7,0
EURUSD,2023.05.17 00:00:00,1.08593,1.08640,1.08573,1.08610,210,17,0
EURUSD,2023.05.17 01:00:00,1.08609,1.08632,1.08603,1.08619,396,7,0
EURUSD,2023.05.17 02:00:00,1.08619,1.08650,1.08601,1.08648,447,8,0
EURUSD,2023.05.17 03:00:00,1.08649,1.08712,1.08635,1.08699,1136,3,0
EURUSD,2023.05.17 04:00:00,1.08699,1.08706,1.08616,1.08693,1518,8,0
EURUSD,2023.05.17 05:00:00,1.08693,1.08731,1.08677,1.08691,1042,6,0
EURUSD,2023.05.17 06:00:00,1.08691,1.08707,1.08640,1.08649,844,6,0
EURUSD,2023.05.17 07:00:00,1.08649,1.08671,1.08626,1.08640,672,7,0
EURUSD,2023.05.17 08:00:00,1.08640,1.08647,1.08519,1.08526,1501,7,0
EURUSD,2023.05.17 09:00:00,1.08526,1.08638,1.08494,1.08532,2438,4,0
EURUSD,2023.05.17 10:00:00,1.08532,1.08632,1.08307,1.08312,4249,3,0
EURUSD,2023.05.17 11:00:00,1.08312,1.08475,1.08266,1.08285,3336,4,0
EURUSD,2023.05.17 12:00:00,1.08285,1.08319,1.08200,1.08302,2683,3,0
EURUSD,2023.05.17 13:00:00,1.08302,1.08322,1.08239,1.08298,1873,5,0
EURUSD,2023.05.17 14:00:00,1.08298,1.08409,1.08243,1.08246,2176,5,0
EURUSD,2023.05.17 15:00:00,1.08244,1.08310,1.08130,1.08234,3207,0,0
EURUSD,2023.05.17 16:00:00,1.08233,1.08384,1.08144,1.08147,4305,1,0
EURUSD,2023.05.17 17:00:00,1.08150,1.08324,1.08097,1.08200,4320,2,0
EURUSD,2023.05.17 18:00:00,1.08201,1.08357,1.08172,1.08287,3621,5,0
EURUSD,2023.05.17 19:00:00,1.08287,1.08449,1.08284,1.08413,2065,4,0
EURUSD,2023.05.17 20:00:00,1.08417,1.08485,1.08411,1.08432,1755,3,0
EURUSD,2023.05.17 21:00:00,1.08432,1.08449,1.08358,1.08369,1473,5,0
EURUSD,2023.05.17 22:00:00,1.08369,1.08424,1.08364,1.08393,1337,7,0
EURUSD,2023.05.17 23:00:00,1.08393,1.08396,1.08364,1.08375,682,6,0
EURUSD,2023.05.18 00:00:00,1.08375,1.08450,1.08363,1.08387,264,0,0
EURUSD,2023.05.18 01:00:00,1.08392,1.08418,1.08377,1.08380,491,9,0
EURUSD,2023.05.18 02:00:00,1.08380,1.08380,1.08342,1.08373,399,9,0
EURUSD,2023.05.18 03:00:00,1.08373,1.08428,1.08343,1.08417,1298,5,0
EURUSD,2023.05.18 04:00:00,1.08417,1.08473,1.08374,1.08446,1982,7,0
EURUSD,2023.05.18 05:00:00,1.08446,1.08474,1.08433,1.08458,1112,8,0
EURUSD,2023.05.18 06:00:00,1.08458,1.08466,1.08371,1.08393,1000,5,0
EURUSD,2023.05.18 07:00:00,1.08393,1.08399,1.08321,1.08324,796,7,0
EURUSD,2023.05.18 08:00:00,1.08324,1.08353,1.08263,1.08298,1606,4,0
EURUSD,2023.05.18 09:00:00,1.08297,1.08339,1.08228,1.08253,2149,0,0
EURUSD,2023.05.18 10:00:00,1.08253,1.08304,1.08086,1.08156,2723,5,0
EURUSD,2023.05.18 11:00:00,1.08156,1.08216,1.08116,1.08160,3284,5,0
EURUSD,2023.05.18 12:00:00,1.08160,1.08195,1.08067,1.08176,2283,3,0
EURUSD,2023.05.18 13:00:00,1.08176,1.08189,1.08050,1.08146,1794,5,0
EURUSD,2023.05.18 14:00:00,1.08147,1.08173,1.08077,1.08145,1548,4,0
EURUSD,2023.05.18 15:00:00,1.08145,1.08172,1.07848,1.07895,4339,5,0
EURUSD,2023.05.18 16:00:00,1.07895,1.07945,1.07745,1.07774,4191,2,0
EURUSD,2023.05.18 17:00:00,1.07773,1.07862,1.07664,1.07688,3942,0,0
EURUSD,2023.05.18 18:00:00,1.07687,1.07779,1.07627,1.07747,2379,3,0
EURUSD,2023.05.18 19:00:00,1.07747,1.07805,1.07621,1.07624,2273,5,0
EURUSD,2023.05.18 20:00:00,1.07624,1.07666,1.07619,1.07660,1598,6,0
EURUSD,2023.05.18 21:00:00,1.07660,1.07683,1.07634,1.07662,918,5,0
EURUSD,2023.05.18 22:00:00,1.07662,1.07737,1.07654,1.07733,1174,4,0
EURUSD,2023.05.18 23:00:00,1.07735,1.07742,1.07683,1.07683,770,7,0
EURUSD,2023.05.19 00:00:00,1.07688,1.07706,1.07656,1.07697,330,15,0
EURUSD,2023.05.19 01:00:00,1.07701,1.07761,1.07698,1.07756,452,7,0
EURUSD,2023.05.19 02:00:00,1.07756,1.07760,1.07732,1.07744,473,7,0
EURUSD,2023.05.19 03:00:00,1.07744,1.07795,1.07720,1.07733,1415,5,0
EURUSD,2023.05.19 04:00:00,1.07733,1.07753,1.07593,1.07628,2092,6,0
EURUSD,2023.05.19 05:00:00,1.07628,1.07734,1.07602,1.07717,1574,7,0
EURUSD,2023.05.19 06:00:00,1.07716,1.07718,1.07663,1.07678,1014,5,0
EURUSD,2023.05.19 07:00:00,1.07678,1.07688,1.07599,1.07629,1183,5,0
EURUSD,2023.05.19 08:00:00,1.07630,1.07705,1.07608,1.07681,1202,0,0
EURUSD,2023.05.19 09:00:00,1.07682,1.07914,1.07664,1.07809,2764,0,0
EURUSD,2023.05.19 10:00:00,1.07809,1.07895,1.07733,1.07769,3302,3,0
EURUSD,2023.05.19 11:00:00,1.07769,1.07939,1.07704,1.07878,2938,1,0
EURUSD,2023.05.19 12:00:00,1.07876,1.08038,1.07871,1.08016,2937,3,0
EURUSD,2023.05.19 13:00:00,1.08020,1.08022,1.07901,1.07938,3230,3,0
EURUSD,2023.05.19 14:00:00,1.07938,1.08088,1.07918,1.08081,2742,4,0
EURUSD,2023.05.19 15:00:00,1.08081,1.08230,1.08046,1.08053,3886,1,0
EURUSD,2023.05.19 16:00:00,1.08052,1.08073,1.07886,1.07946,4029,3,0
EURUSD,2023.05.19 17:00:00,1.07946,1.07956,1.07837,1.07854,3357,4,0
EURUSD,2023.05.19 18:00:00,1.07853,1.08261,1.07815,1.08184,8436,0,0
EURUSD,2023.05.19 19:00:00,1.08183,1.08245,1.08109,1.08202,3476,4,0
EURUSD,2023.05.19 20:00:00,1.08202,1.08282,1.08174,1.08191,1668,5,0
EURUSD,2023.05.19 21:00:00,1.08191,1.08198,1.08075,1.08079,1464,4,0
EURUSD,2023.05.19 22:00:00,1.08079,1.08087,1.07973,1.08055,1421,5,0
EURUSD,2023.05.19 23:00:00,1.08055,1.08076,1.08009,1.08051,1025,2,0
EURUSD,2023.05.22 00:00:00,1.08034,1.08072,1.08019,1.08060,320,21,0
EURUSD,2023.05.22 01:00:00,1.08072,1.08193,1.08067,1.08167,558,1,0
EURUSD,2023.05.22 02:00:00,1.08167,1.08236,1.08163,1.08214,636,7,0
EURUSD,2023.05.22 03:00:00,1.08215,1.08243,1.08161,1.08229,1564,4,0
EURUSD,2023.05.22 04:00:00,1.08229,1.08293,1.08204,1.08249,2233,5,0
EURUSD,2023.05.22 05:00:00,1.08249,1.08251,1.08181,1.08224,1921,6,0
EURUSD,2023.05.22 06:00:00,1.08223,1.08247,1.08193,1.08203,936,6,0
EURUSD,2023.05.22 07:00:00,1.08203,1.08229,1.08172,1.08179,911,6,0
EURUSD,2023.05.22 08:00:00,1.08179,1.08189,1.08094,1.08097,1369,5,0
EURUSD,2023.05.22 09:00:00,1.08097,1.08236,1.08067,1.08100,2554,3,0
EURUSD,2023.05.22 10:00:00,1.08100,1.08123,1.07950,1.08063,3328,0,0
EURUSD,2023.05.22 11:00:00,1.08063,1.08123,1.07984,1.08098,2819,5,0
EURUSD,2023.05.22 12:00:00,1.08098,1.08229,1.08076,1.08187,2122,5,0
EURUSD,2023.05.22 13:00:00,1.08187,1.08289,1.08168,1.08213,1980,0,0
EURUSD,2023.05.22 14:00:00,1.08213,1.08227,1.08120,1.08211,2691,0,0
EURUSD,2023.05.22 15:00:00,1.08211,1.08307,1.08154,1.08187,3034,1,0
EURUSD,2023.05.22 16:00:00,1.08187,1.08209,1.08079,1.08116,3642,2,0
EURUSD,2023.05.22 17:00:00,1.08115,1.08237,1.07967,1.07978,6273,0,0
EURUSD,2023.05.22 18:00:00,1.07978,1.08075,1.07956,1.08045,2636,5,0
EURUSD,2023.05.22 19:00:00,1.08045,1.08165,1.08023,1.08091,1995,6,0
EURUSD,2023.05.22 20:00:00,1.08091,1.08199,1.08074,1.08175,1886,3,0
EURUSD,2023.05.22 21:00:00,1.08175,1.08210,1.08135,1.08186,1315,5,0
EURUSD,2023.05.22 22:00:00,1.08186,1.08193,1.08098,1.08106,1200,7,0
EURUSD,2023.05.22 23:00:00,1.08106,1.08131,1.08092,1.08111,700,5,0
EURUSD,2023.05.23 00:00:00,1.08095,1.08141,1.08065,1.08113,476,11,0
EURUSD,2023.05.23 01:00:00,1.08111,1.08141,1.08111,1.08120,659,9,0
EURUSD,2023.05.23 02:00:00,1.08120,1.08124,1.08058,1.08100,1077,7,0
EURUSD,2023.05.23 03:00:00,1.08101,1.08199,1.08100,1.08111,1338,6,0
EURUSD,2023.05.23 04:00:00,1.08111,1.08113,1.08036,1.08038,1928,5,0
EURUSD,2023.05.23 05:00:00,1.08037,1.08099,1.08021,1.08097,1422,4,0
EURUSD,2023.05.23 06:00:00,1.08097,1.08099,1.08042,1.08075,982,5,0
EURUSD,2023.05.23 07:00:00,1.08074,1.08099,1.08053,1.08098,791,7,0
EURUSD,2023.05.23 08:00:00,1.08098,1.08102,1.07997,1.08068,1142,6,0
EURUSD,2023.05.23 09:00:00,1.08068,1.08124,1.08026,1.08085,2354,5,0
EURUSD,2023.05.23 10:00:00,1.08085,1.08092,1.07847,1.08028,4459,1,0
EURUSD,2023.05.23 11:00:00,1.08028,1.08075,1.07885,1.08027,3653,1,0
EURUSD,2023.05.23 12:00:00,1.08027,1.08031,1.07798,1.07806,2626,4,0
EURUSD,2023.05.23 13:00:00,1.07806,1.07807,1.07693,1.07772,2573,1,0
EURUSD,2023.05.23 14:00:00,1.07770,1.07840,1.07722,1.07722,2167,4,0
EURUSD,2023.05.23 15:00:00,1.07722,1.07821,1.07627,1.07632,3696,4,0
EURUSD,2023.05.23 16:00:00,1.07632,1.07845,1.07624,1.07816,6150,1,0
EURUSD,2023.05.23 17:00:00,1.07816,1.07950,1.07767,1.07781,5630,1,0
EURUSD,2023.05.23 18:00:00,1.07781,1.07803,1.07703,1.07703,2594,4,0
EURUSD,2023.05.23 19:00:00,1.07703,1.07717,1.07597,1.07662,1875,5,0
EURUSD,2023.05.23 20:00:00,1.07662,1.07785,1.07638,1.07773,1604,6,0
EURUSD,2023.05.23 21:00:00,1.07773,1.07802,1.07746,1.07756,2188,6,0
EURUSD,2023.05.23 22:00:00,1.07756,1.07758,1.07659,1.07669,1276,7,0
EURUSD,2023.05.23 23:00:00,1.07670,1.07706,1.07664,1.07666,516,7,0
EURUSD,2023.05.24 00:00:00,1.07682,1.07727,1.07657,1.07719,2136,18,0
EURUSD,2023.05.24 01:00:00,1.07726,1.07726,1.07700,1.07716,347,11,0
EURUSD,2023.05.24 02:00:00,1.07716,1.07730,1.07681,1.07685,648,8,0
EURUSD,2023.05.24 03:00:00,1.07685,1.07745,1.07670,1.07718,1251,7,0
EURUSD,2023.05.24 04:00:00,1.07719,1.07739,1.07672,1.07731,1511,6,0
